,sentence_id,source,target
1790,EVPK#4:1,"Love this place, every time we are in the city this is one of the places we always go.","Me encanta este lugar, cada vez que estamos en la ciudad, este es uno de los lugares a los que siempre vamos."
1791,EVPK#4:2,A quintessential slice of NYC pizza.,Un trozo de pizza de Nueva York por excelencia.
1792,EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.","La corteza tiene un gran mordisco y una buena masticación, la salsa es ligera con una buena acidez, la sal del queso es excelente, realmente realza el sabor de todos los demás componentes."
1793,EVPK#4:4,"Personally I like the margherita pizza better, but they are all good.","Personalmente me gusta más la pizza margherita, pero están todas buenas."
1794,Z#6:0,Possibly the Most Romantic Restaurant in the City,Posiblemente el restaurante más romántico de la ciudad
1795,Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!","Esta es sin duda mi brasserie japonesa moderna favorita (que no sirve sushi) y, en mi opinión, ¡uno de los restaurantes más románticos de la ciudad!"
1796,Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.","No solo es una aventura llegar a este lugar un tanto escondido, una vez que ingresas por las puertas de madera sin marcar, la decoración zen e íntima te hará sentir como si ya no estuvieras en la ciudad."
1797,Z#6:3,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).","Si planeas venir aquí, asegúrate de que tu cita sea alguien a quien realmente te guste, ya que te llevarán a cabinas privadas donde no habrá gente ni observación de comida (elige las de la planta baja que tengan techos de cristal ¡para que puedas ver las estrellas en el cielo!)."
1798,Z#6:4,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,¡Solo está usted y su cita y un lindo 'perdón' antes de que el camarero abra la pequeña cortina de su cabina!
1799,Z#6:5,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!","Mi grupo tenía el menú de precio fijo de $ 29 de BBE, que fue una oferta maravillosa ya que también venía con un vuelo de sake."
1800,Z#6:6,I never used to be a fan of sakes but am lately experimenting with it a lot more and am acquiring a better taste of it.,"Nunca solía ser un fanático de los sakes, pero últimamente estoy experimentando mucho más con ellos y estoy adquiriendo un mejor sabor."
1801,Z#6:7,We started off with a delightful sashimi amuse bouche.,Comenzamos con un delicioso amuse bouche de sashimi.
1802,Z#6:8,Our first course was Tuna Sashimi with Green Yuzu Sauce.,Nuestro primer plato fue Sashimi de atún con salsa verde Yuzu.
1803,Z#6:9,"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.","Elegí el bacalao negro a la parrilla como mi plato principal, que devoré absolutamente mientras alguien comentaba que el plato de salmón a la parrilla era mejor."
1804,Z#6:10,The entrees were served with miso soup and rice.,Los entrantes se sirvieron con sopa de miso y arroz.
1805,Z#6:11,The sake’s complimented the courses very well and is successfully easing me into the sake world.,El sake complementa muy bien los cursos y me está introduciendo con éxito en el mundo del sake.
1806,Z#6:12,"For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.","Para los postres, probamos el mousse de sésamo negro congelado (interesante pero no extraordinario) y el matcha (té verde en polvo) y el cheesecake de arándanos, que fue fenomenal."
1807,Z#6:13,"Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.","Tal vez fue la gran compañía (tenía amigos de Filadelfia, sí, esta vez no era una cita) o el precio súper razonable, pero no puedo decir lo suficiente sobre esta brasserie."
1808,Z#6:14,"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.","No suelo visitar el mismo establecimiento más de una vez, o más dos, pero iré a Zenkichi en cualquier momento para una cena tranquila, sin prisas y memorable."
1809,CLF#6:0,Terrible would be a compliment!,¡Terrible sería un cumplido!
1810,CLF#6:1,"The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.","El servicio deja mucho que desear, desde sentirse apresurado al realizar su pedido, hasta ser ignorado el resto de la noche."
1811,CLF#6:2,"We were 10 people celebrtating a birthday, we sat in the tent.","Éramos 10 personas celebrando un cumpleaños, nos sentamos en la carpa."
1812,CLF#6:3,We paid a fixed pricce but got nothing!!,¡Pagamos un precio fijo pero no obtuvimos nada!
1813,CLF#6:4,We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.,Nunca comimos porque cerca de las 2 de la mañana no nos sirvieron y estábamos demasiado molestos y cansados ​​para empezar a comer.
1814,CLF#6:5,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!","Son extremadamente groseros, ni siquiera se disculpan por el horrible servicio que recibimos y nos entregan una factura de más de $ 500 por algunas bebidas y su pan de pita."
1815,CLF#6:6,Stay away,Mantente alejado
1816,DBG#6:0,Great Shabu Shabu,Gran Shabu Shabu
1817,DBG#6:1,"I go here at least once every other week, particularly when it's cold!","Voy aquí al menos una vez cada dos semanas, ¡especialmente cuando hace frío!"
1818,DBG#6:2,I love it.,Me encanta.
1819,DBG#6:3,To be honest we only ever eat the Shabu Shabu.,"Para ser honesto, solo comemos el Shabu Shabu."
1820,DBG#6:4,I tried a couple other dishes but wasn't too impressed.,"Probé un par de platos más, pero no me impresionó demasiado."
1821,DBG#6:5,"But for the Shabu Shabu, you won't find much better in NY.","Pero para el Shabu Shabu, no encontrará nada mejor en Nueva York."
1822,DBG#6:6,In fact there is only one I've tried that even compares (shabu Tatsu) and even then I prefer Dokebi.,"De hecho, solo he probado uno que incluso se compara (shabu Tatsu) e incluso así prefiero Dokebi."
1823,DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.","La carne es fresca, las salsas son geniales, obtienes kimchi y una ensalada gratis con tu comida y el servicio también es bueno."
1824,DBG#1:0,Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,Dokebi le da a Williamsburg la combinación correcta de comida coreana clásica y giros de fusión como tacos de panceta de cerdo.
1825,BHD#1:0,"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.","Las salchichas son buenas, sí, pero el motivo para venir aquí es el fantástico bocadillo de croqueta de cerdo, perfecto en su blandito de supermercado."
1826,TR#5:0,Restaurant with a view,Restaurante con vista
1827,TR#5:1,Celebrated my fathers birthday here.,Celebro el cumpleaños de mi padre aquí.
1828,TR#5:2,The food tasted very good.,La comida estaba muy rica.
1829,TR#5:3,The family seafood entree was very good.,El plato de marisco familiar era muy bueno.
1830,TR#5:4,The main entree was also very good.,El plato principal también era muy bueno.
1831,TR#5:5,We order a bit of everything on the menu.,Pedimos un poco de todo en el menú.
1832,TR#5:6,"Price is high but the food is good, so I would come back again.","El precio es alto, pero la comida es buena, así que volvería."
1833,Z#7:0,This place doesn't make any sense,Este lugar no tiene sentido
1834,Z#7:1,Just want to warn you all - don't waste your time and money.,Solo quiero advertirles a todos: no pierdan su tiempo y dinero.
1835,Z#7:2,"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...","Este lugar tiene una decoración totalmente extraña, escaleras que suben con paredes de espejos, me sorprende que nadie se haya roto la cabeza ni se haya caído de las escaleras, las paredes de espejos te marean y te deliran ..."
1836,Z#7:3,This place is not inviting and the food is totally weird.,Este lugar no es atractivo y la comida es totalmente extraña.
1837,Z#7:4,The concept of japanese tapas is newly created and clearly doesn't work.,El concepto de tapas japonesas es de nueva creación y claramente no funciona.
1838,Z#7:5,"The food they serve is not comforting, not appetizing and uncooked.","La comida que sirven no es reconfortante, ni apetitosa ni cruda."
1839,Z#7:6,Go to japanese sushi place or Spanish tapas place - this creation in Williamsburg is a misstake.,Vaya a un lugar de sushi japonés o de tapas españolas: esta creación en Williamsburg es un error.
1840,Z#10:0,Good Food,Buena comida
1841,Z#10:1,I went here with my boyfriend for our anniversary.,Fui aquí con mi novio para nuestro aniversario.
1842,Z#10:2,"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.","La comida era excelente y sabrosa, pero el espacio para sentarse era demasiado pequeño, no me gusta tener calambres en una esquina."
1843,Z#10:3,Over all it was a very nice romantic place .,"En general, fue un lugar romántico muy agradable."
1844,Z#10:4,I would recommend to ask for a bigger sitting area when you make a reservation (if possible),Recomendaría pedir una sala de estar más grande al hacer una reserva (si es posible)
1845,P#7:0,Loved it,Me encantó
1846,P#7:1,A coworker and I tried Pacifico after work a few Fridays and loved it.,Un compañero de trabajo y yo probamos Pacifico después del trabajo algunos viernes y me encantó.
1847,P#7:2,The atmosphere was great.,El ambiente era genial.
1848,P#7:3,"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.","La comida que pedimos era excelente, aunque no diría que las margaritas eran algo especial."
1849,P#7:4,"Our waitress wasn't mean, but not especially warm or attentive either.","Nuestra camarera no era mala, pero tampoco especialmente cálida o atenta."
1850,P#7:5,"I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.",Debo decir que estoy sorprendido por las malas críticas del restaurante a principios de año.
1851,P#7:6,Maybe it has improved since then?,¿Quizás ha mejorado desde entonces?
